InvoiceNo,CustomerID,Gender,Age,Location,Category,ItemName,Quantity,UnitPrice,PaymentMethod,InvoiceDate,ReviewRating,SubscriptionStatus,DiscountApplied,TotalRevenue
INV59831,C10850,Male,56,Texas,Clothing,Jacket,2,123.34,Cash,2024-12-06 16:54:23,3.7,No,No,246.68
INV59610,C10478,Male,20,Washington,Clothing,Hoodie,1,43.65,Cash,2024-12-06 16:55:21,3.5,No,No,43.65
INV58698,C11171,Female,18,California,Electronics,Laptop,2,1142.76,Credit Card,2024-12-06 17:10:38,3.6,Yes,No,2285.52
INV60553,C10073,Male,60,New York,Beauty & Personal Care,Hair Dryer,1,45.04,Credit Card,2024-12-06 17:51:08,4.8,No,No,45.04
INV53122,C10516,Male,19,California,Beauty & Personal Care,Lipstick,1,19.19,Credit Card,2024-12-06 19:04:07,4.7,No,No,19.19
INV63892,C10908,Male,18,Illinois,Clothing,Hoodie,2,43.85,Credit Card,2024-12-06 19:35:20,3.8,No,No,87.7
INV57421,C10644,Male,40,Texas,Books,Fiction Novel,1,14.4,Credit Card,2024-12-06 19:51:59,3.9,Yes,No,14.4
INV63738,C10163,Female,74,Georgia,Books,Sci-Fi Anthology,1,18.36,Credit Card,2024-12-06 21:00:31,3.7,No,No,18.36
INV63032,C10644,Male,40,Texas,Clothing,Socks,1,9.5,Credit Card,2024-12-06 21:14:30,3.6,Yes,No,9.5
INV52637,C10879,Female,37,New York,Books,Self-Help Book,3,20.82,Credit Card,2024-12-06 21:17:02,4.7,Yes,Yes,62.46
INV63292,C11141,Non-Binary,41,California,Books,Self-Help Book,1,20.24,Credit Card,2024-12-07 09:01:40,3.8,No,No,20.24
INV61111,C10526,Female,37,California,Electronics,Bluetooth Speaker,1,82.28,Credit Card,2024-12-07 09:18:49,3.9,Yes,Yes,82.28
INV55366,C10463,Female,23,New York,Electronics,Laptop,1,1152.62,Credit Card,2024-12-07 09:26:34,4.9,Yes,Yes,1152.62
INV57105,C10084,Male,71,Georgia,Home & Kitchen,Dinnerware Set,1,60.69,PayPal,2024-12-07 10:23:54,4.6,Yes,Yes,60.69
INV57195,C10761,Male,36,Illinois,Sports & Outdoors,Running Shoes,1,93.35,PayPal,2024-12-07 12:27:14,4.6,Yes,No,93.35
INV64815,C10282,Female,50,Texas,Electronics,Smartphone,3,730.33,Credit Card,2024-12-07 13:10:36,4.9,No,No,2190.99
INV63297,C10330,Male,65,Texas,Sports & Outdoors,Camping Tent,1,144.24,Credit Card,2024-12-07 13:14:54,2.6,No,Yes,144.24
INV56354,C10871,Female,29,Florida,Sports & Outdoors,Yoga Mat,1,29.94,Credit Card,2024-12-07 13:25:21,4.5,Yes,No,29.94
INV53563,C10092,Female,39,Ohio,Sports & Outdoors,Dumbbell Set,1,50.1,Debit Card,2024-12-07 13:26:42,3.9,No,No,50.1
INV56856,C10298,Male,71,California,Electronics,Bluetooth Speaker,1,79.37,PayPal,2024-12-07 13:51:36,3.6,No,No,79.37
INV62169,C10375,Female,32,Georgia,Beauty & Personal Care,Perfume,1,72.91,PayPal,2024-12-07 13:53:09,3.9,Yes,Yes,72.91
INV52856,C10220,Female,45,New York,Clothing,Jeans,2,52.47,Debit Card,2024-12-07 14:17:03,4.8,Yes,No,104.94
INV59517,C10759,Female,46,California,Books,Self-Help Book,2,20.37,Debit Card,2024-12-07 14:34:15,4.9,Yes,Yes,40.74
INV60638,C10565,Male,33,Texas,Books,Self-Help Book,1,20.84,Credit Card,2024-12-07 15:22:42,1.7,No,No,20.84
INV59675,C10917,Male,48,Illinois,Home & Kitchen,Air Fryer,1,116.77,Credit Card,2024-12-07 15:32:18,4.9,No,No,116.77
INV54011,C11067,Female,53,Texas,Electronics,Laptop,2,1091.08,Cash,2024-12-07 15:49:31,5.0,Yes,Yes,2182.16
INV51167,C11127,Female,27,Texas,Sports & Outdoors,Water Bottle,1,20.43,Credit Card,2024-12-07 16:13:29,2.7,No,No,20.43
INV64146,C11187,Male,35,Georgia,Home & Kitchen,Dinnerware Set,2,60.09,Debit Card,2024-12-07 17:23:29,1.5,Yes,Yes,120.18
INV58782,C10507,Female,34,Colorado,Books,Self-Help Book,1,19.18,Debit Card,2024-12-07 17:42:02,4.8,No,No,19.18
INV59986,C10233,Female,28,Washington,Beauty & Personal Care,Perfume,5,72.69,Credit Card,2024-12-07 17:56:28,3.8,No,No,363.45
INV55918,C11036,Female,43,Texas,Books,Tech Guide,2,51.26,Credit Card,2024-12-07 18:24:20,2.9,No,No,102.52
INV58561,C10395,Female,43,California,Books,Tech Guide,3,47.65,PayPal,2024-12-07 18:33:29,3.9,No,No,142.95
INV57193,C10354,Female,71,California,Home & Kitchen,Toaster,1,35.84,Debit Card,2024-12-07 18:50:02,1.9,No,No,35.84
INV57446,C10442,Male,43,California,Home & Kitchen,Air Fryer,3,120.22,Credit Card,2024-12-07 18:54:08,2.7,No,No,360.66
INV58105,C10698,Male,56,Washington,Clothing,Socks,1,10.22,Credit Card,2024-12-07 19:22:57,2.6,No,No,10.22
INV55985,C10424,Female,38,New York,Beauty & Personal Care,Perfume,2,71.67,Credit Card,2024-12-07 19:59:09,2.5,No,No,143.34
INV58050,C11065,Male,24,Texas,Beauty & Personal Care,Shampoo,1,11.66,Credit Card,2024-12-07 20:11:31,4.6,No,No,11.66
INV50545,C10084,Male,71,Georgia,Books,Fiction Novel,2,15.7,Debit Card,2024-12-07 20:30:05,3.6,Yes,No,31.4
INV52903,C11061,Male,57,Washington,Home & Kitchen,Vacuum Cleaner,2,148.72,Credit Card,2024-12-07 20:34:39,2.8,No,No,297.44
INV56708,C11182,Male,23,Florida,Clothing,Hoodie,1,43.76,Debit Card,2024-12-07 21:45:28,2.9,No,Yes,43.76
INV56996,C10675,Male,35,Florida,Home & Kitchen,Toaster,1,35.71,Credit Card,2024-12-07 21:49:59,4.8,No,No,35.71
INV54271,C10504,Female,43,Texas,Home & Kitchen,Air Fryer,3,118.48,Credit Card,2024-12-07 21:50:15,4.8,No,No,355.44
INV53907,C10846,Non-Binary,47,Florida,Clothing,Jeans,1,56.26,Credit Card,2024-12-08 10:37:16,4.8,Yes,Yes,56.26
INV63356,C10880,Male,30,New York,Books,Cookbook,3,29.3,Credit Card,2024-12-08 10:44:24,4.9,No,No,87.9
INV63527,C10121,Male,23,Texas,Books,Tech Guide,2,47.94,Credit Card,2024-12-08 11:39:55,4.9,No,No,95.88
INV53430,C10091,Female,24,New York,Beauty & Personal Care,Lipstick,1,18.37,PayPal,2024-12-08 11:45:55,4.5,Yes,No,18.37
INV55030,C10152,Male,21,California,Books,Tech Guide,2,51.79,Credit Card,2024-12-08 13:09:59,4.6,No,No,103.58
INV50180,C10821,Female,22,New York,Beauty & Personal Care,Perfume,2,74.75,Debit Card,2024-12-08 13:41:59,3.8,Yes,Yes,149.5
INV54055,C10088,Female,40,Massachusetts,Books,Fiction Novel,1,15.64,Credit Card,2024-12-08 13:56:22,4.6,No,No,15.64
INV64939,C10339,Female,48,California,Clothing,Socks,1,9.77,Credit Card,2024-12-08 14:01:39,3.6,Yes,No,9.77
INV51855,C10886,Male,66,Texas,Home & Kitchen,Blender,1,45.48,Credit Card,2024-12-08 14:22:59,4.8,Yes,No,45.48
INV64512,C10334,Male,38,California,Books,Biography,1,21.79,PayPal,2024-12-08 14:28:01,2.6,No,No,21.79
INV56834,C10576,Male,29,California,Electronics,Smartwatch,3,192.39,Cash,2024-12-08 14:29:09,3.7,No,Yes,577.17
INV50022,C10434,Male,39,Washington,Sports & Outdoors,Water Bottle,3,19.25,Credit Card,2024-12-08 15:25:07,4.5,No,No,57.75
INV57587,C10622,Male,27,Florida,Clothing,Jeans,1,55.05,PayPal,2024-12-08 16:33:56,2.8,No,No,55.05
INV56978,C11172,Male,20,Florida,Beauty & Personal Care,Moisturizer,1,27.99,Credit Card,2024-12-08 17:17:36,4.9,Yes,No,27.99
INV63922,C10368,Male,33,Florida,Clothing,Sneakers,2,83.61,Credit Card,2024-12-08 17:39:38,3.8,No,No,167.22
INV56711,C10820,Female,67,Illinois,Beauty & Personal Care,Moisturizer,1,29.24,PayPal,2024-12-08 17:50:18,2.6,No,No,29.24
INV63076,C11058,Male,38,Texas,Sports & Outdoors,Running Shoes,1,99.45,Debit Card,2024-12-08 18:03:03,3.8,No,No,99.45
INV51232,C10701,Female,50,Texas,Clothing,Hoodie,1,45.22,Cash,2024-12-08 18:22:03,1.0,No,No,45.22
INV63357,C10932,Female,20,Massachusetts,Beauty & Personal Care,Lipstick,1,18.14,Credit Card,2024-12-08 20:06:36,4.7,No,Yes,18.14
INV63165,C10226,Female,36,Florida,Clothing,Sneakers,2,88.36,Credit Card,2024-12-08 20:41:49,3.8,No,Yes,176.72
INV62034,C10745,Male,65,New York,Books,Sci-Fi Anthology,1,17.46,Credit Card,2024-12-08 20:57:27,4.8,No,No,17.46
INV51152,C10638,Female,19,Texas,Electronics,Smartwatch,1,206.15,Credit Card,2024-12-08 21:16:17,3.8,No,No,206.15
INV62798,C10756,Male,51,California,Clothing,Jeans,2,57.65,PayPal,2024-12-08 21:39:07,2.5,Yes,No,115.3
INV52472,C10066,Female,20,Georgia,Clothing,Socks,2,10.41,Credit Card,2024-12-09 09:22:08,4.7,No,No,20.82
INV57760,C10079,Male,28,California,Books,Self-Help Book,1,19.6,Credit Card,2024-12-09 10:00:28,2.7,No,Yes,19.6
INV54365,C11181,Male,68,Texas,Books,Fiction Novel,2,14.41,Cash,2024-12-09 13:34:09,4.7,No,No,28.82
INV52958,C10670,Female,26,New York,Sports & Outdoors,Backpack,2,40.84,PayPal,2024-12-09 14:01:29,3.9,Yes,Yes,81.68
INV61743,C10251,Female,21,Illinois,Sports & Outdoors,Backpack,2,41.92,PayPal,2024-12-09 14:21:13,2.9,Yes,No,83.84
INV52003,C10065,Female,31,Florida,Clothing,Sneakers,1,83.32,Credit Card,2024-12-09 14:26:55,3.6,Yes,No,83.32
INV59739,C11100,Male,47,New York,Electronics,Laptop,1,1075.08,Credit Card,2024-12-09 15:09:14,2.7,Yes,Yes,1075.08
INV61173,C10471,Female,51,Texas,Sports & Outdoors,Backpack,1,38.16,Credit Card,2024-12-09 15:27:48,3.5,No,No,38.16
INV64707,C11188,Female,73,New York,Electronics,Tablet,1,339.42,Credit Card,2024-12-09 16:50:14,4.6,No,No,339.42
INV56926,C10617,Male,34,Illinois,Sports & Outdoors,Water Bottle,2,19.56,PayPal,2024-12-09 17:26:50,4.6,No,No,39.12
INV57173,C10822,Female,49,Georgia,Sports & Outdoors,Camping Tent,1,153.02,Credit Card,2024-12-09 18:08:36,2.9,Yes,No,153.02
INV61609,C10710,Male,31,New York,Sports & Outdoors,Running Shoes,3,97.5,Credit Card,2024-12-09 18:25:30,4.7,No,Yes,292.5
INV62695,C10660,Female,49,Florida,Books,Biography,1,21.55,Credit Card,2024-12-09 18:56:06,3.7,Yes,No,21.55
INV63007,C10502,Female,33,New York,Clothing,Socks,2,9.57,Debit Card,2024-12-09 19:18:15,1.7,No,No,19.14
INV62632,C10972,Female,18,Massachusetts,Clothing,Sneakers,2,85.34,Credit Card,2024-12-09 20:23:12,3.0,No,No,170.68
INV63052,C10459,Female,44,New York,Electronics,Tablet,2,326.82,PayPal,2024-12-09 21:01:38,4.5,No,No,653.64
INV60113,C10527,Male,53,Ohio,Books,Tech Guide,5,49.73,Credit Card,2024-12-09 21:03:44,4.7,No,No,248.65
INV64354,C10393,Female,39,Illinois,Books,Tech Guide,1,49.99,Credit Card,2024-12-09 21:14:10,5.0,Yes,Yes,49.99
INV55939,C10113,Non-Binary,24,Washington,Beauty & Personal Care,Hair Dryer,1,46.23,Debit Card,2024-12-09 21:53:00,4.5,No,Yes,46.23
INV53423,C10518,Male,48,Florida,Sports & Outdoors,Water Bottle,2,19.18,Debit Card,2024-12-10 09:12:30,2.6,No,No,38.36
INV51888,C10460,Male,36,Ohio,Home & Kitchen,Blender,1,45.56,PayPal,2024-12-10 10:24:53,4.8,No,Yes,45.56
INV50425,C10251,Female,21,Illinois,Beauty & Personal Care,Hair Dryer,1,45.8,Debit Card,2024-12-10 11:13:33,3.9,Yes,Yes,45.8
INV52860,C11093,Male,33,Colorado,Books,Self-Help Book,1,20.13,PayPal,2024-12-10 11:28:23,3.7,Yes,Yes,20.13
INV51472,C11113,Female,23,Florida,Clothing,Hoodie,1,44.49,Credit Card,2024-12-10 11:34:13,3.8,Yes,No,44.49
INV54993,C10984,Female,50,Georgia,Home & Kitchen,Vacuum Cleaner,2,147.55,Credit Card,2024-12-10 11:54:34,2.9,No,No,295.1
INV57509,C10932,Female,20,Massachusetts,Home & Kitchen,Air Fryer,1,118.81,Credit Card,2024-12-10 12:39:28,3.6,No,No,118.81
INV59119,C10923,Female,34,Colorado,Clothing,Sneakers,1,86.46,Credit Card,2024-12-10 13:14:59,3.6,No,No,86.46
INV52101,C11182,Male,23,Florida,Clothing,Socks,1,10.43,Cash,2024-12-10 13:31:03,4.0,No,No,10.43
INV56611,C10096,Female,21,California,Clothing,Jeans,1,53.77,PayPal,2024-12-10 15:19:24,3.7,Yes,Yes,53.77
INV55095,C10513,Non-Binary,33,California,Sports & Outdoors,Dumbbell Set,3,50.68,Debit Card,2024-12-10 15:24:38,5.0,No,No,152.04
INV63273,C10449,Male,50,Texas,Beauty & Personal Care,Moisturizer,1,29.21,PayPal,2024-12-10 16:14:43,1.8,No,No,29.21
INV64187,C10955,Male,18,California,Electronics,Headphones,1,148.36,Cash,2024-12-10 16:47:12,2.6,No,No,148.36
INV55588,C11020,Male,18,Florida,Electronics,Smartphone,1,694.8,PayPal,2024-12-10 17:41:38,4.9,Yes,No,694.8
INV55944,C11084,Female,43,New York,Sports & Outdoors,Water Bottle,1,20.43,Debit Card,2024-12-10 18:06:56,4.8,No,No,20.43
INV58898,C11140,Female,71,California,Electronics,Bluetooth Speaker,1,82.51,Cash,2024-12-10 18:31:56,4.8,No,No,82.51
INV51306,C10942,Male,67,Illinois,Sports & Outdoors,Water Bottle,1,19.44,Credit Card,2024-12-10 18:47:38,4.9,Yes,No,19.44
INV63322,C10848,Male,47,Massachusetts,Home & Kitchen,Air Fryer,3,124.58,PayPal,2024-12-10 19:08:57,2.6,Yes,No,373.74
INV53904,C10064,Non-Binary,22,California,Beauty & Personal Care,Hair Dryer,1,43.77,Cash,2024-12-10 19:23:57,3.7,Yes,No,43.77
INV57244,C10023,Male,66,California,Home & Kitchen,Blender,1,45.38,Credit Card,2024-12-10 20:12:52,4.6,No,No,45.38
INV50459,C10598,Female,45,Massachusetts,Books,Fiction Novel,1,15.39,Debit Card,2024-12-10 20:13:45,4.5,No,Yes,15.39
INV51380,C10272,Female,36,Massachusetts,Sports & Outdoors,Camping Tent,1,147.68,Credit Card,2024-12-10 20:32:27,4.5,Yes,Yes,147.68
INV50220,C10812,Male,50,Washington,Beauty & Personal Care,Hair Dryer,1,44.67,Debit Card,2024-12-10 21:56:19,4.8,No,No,44.67
INV50208,C10910,Male,50,California,Home & Kitchen,Air Fryer,1,121.53,Debit Card,2024-12-10 21:56:51,1.6,No,No,121.53
INV60910,C10172,Female,44,California,Beauty & Personal Care,Lipstick,1,18.97,Debit Card,2024-12-11 09:26:27,1.8,No,No,18.97
INV51926,C10065,Female,31,Florida,Electronics,Tablet,1,315.09,Credit Card,2024-12-11 09:55:51,4.8,Yes,Yes,315.09
INV58414,C10787,Female,46,Florida,Beauty & Personal Care,Shampoo,3,11.55,Credit Card,2024-12-11 10:25:14,3.9,No,No,34.65
INV56367,C10706,Female,59,Massachusetts,Sports & Outdoors,Yoga Mat,1,29.94,Cash,2024-12-11 10:45:09,3.8,No,No,29.94
INV58844,C10335,Female,47,Texas,Clothing,Jeans,3,53.76,Cash,2024-12-11 10:48:13,4.9,No,No,161.28
INV61849,C10109,Male,28,Florida,Electronics,Laptop,3,1082.12,Cash,2024-12-11 10:48:37,3.9,No,No,3246.36
INV61878,C10445,Female,38,Illinois,Sports & Outdoors,Backpack,1,39.12,PayPal,2024-12-11 11:25:38,3.9,No,No,39.12
INV62249,C10950,Male,24,New York,Electronics,Headphones,1,148.25,PayPal,2024-12-11 12:11:08,4.7,No,Yes,148.25
INV57111,C10289,Female,65,Georgia,Books,Cookbook,1,29.25,Cash,2024-12-11 12:17:56,3.8,No,No,29.25
INV52410,C11154,Female,24,California,Electronics,Laptop,2,1130.61,Credit Card,2024-12-11 13:07:08,3.6,Yes,Yes,2261.22
INV51224,C10161,Female,35,New York,Home & Kitchen,Toaster,1,34.65,Credit Card,2024-12-11 13:28:40,3.8,No,No,34.65
INV59496,C11164,Female,30,Illinois,Beauty & Personal Care,Shampoo,1,12.03,Credit Card,2024-12-11 13:35:37,4.5,Yes,Yes,12.03
INV64783,C10588,Male,39,New York,Sports & Outdoors,Backpack,1,39.89,PayPal,2024-12-11 13:38:01,1.9,No,No,39.89
INV64298,C10219,Male,26,Florida,Home & Kitchen,Vacuum Cleaner,2,146.5,Credit Card,2024-12-11 13:41:02,4.6,No,Yes,293.0
INV56757,C11198,Male,48,New York,Electronics,Headphones,1,146.2,PayPal,2024-12-11 13:42:18,3.9,Yes,Yes,146.2
INV53224,C10835,Male,36,Texas,Clothing,Socks,1,10.27,Cash,2024-12-11 14:30:32,3.9,Yes,No,10.27
INV52444,C10244,Male,52,California,Sports & Outdoors,Dumbbell Set,2,52.36,PayPal,2024-12-11 15:19:31,4.9,No,No,104.72
INV61645,C10164,Female,28,New York,Electronics,Tablet,1,325.71,Debit Card,2024-12-11 16:50:25,4.6,No,Yes,325.71
INV59998,C10775,Male,22,Texas,Clothing,Sneakers,2,84.99,Credit Card,2024-12-11 17:40:02,1.0,No,Yes,169.98
INV61925,C10275,Male,50,California,Clothing,Socks,1,9.93,Credit Card,2024-12-11 17:55:36,3.8,No,No,9.93
INV59275,C10609,Male,42,Florida,Electronics,Bluetooth Speaker,1,82.57,PayPal,2024-12-11 18:00:25,3.7,No,Yes,82.57
INV64500,C10818,Male,32,California,Clothing,Jacket,1,119.37,PayPal,2024-12-11 18:35:52,5.0,Yes,No,119.37
INV57781,C10223,Female,28,Texas,Beauty & Personal Care,Shampoo,2,12.45,PayPal,2024-12-11 19:43:22,4.7,No,No,24.9
INV57957,C11190,Male,74,Florida,Electronics,Laptop,1,1051.39,Debit Card,2024-12-11 19:57:02,4.9,Yes,No,1051.39
INV52816,C10394,Female,65,Texas,Sports & Outdoors,Water Bottle,2,19.65,PayPal,2024-12-11 20:57:48,3.9,Yes,No,39.3
INV59769,C10168,Female,19,New York,Electronics,Laptop,1,1106.05,Credit Card,2024-12-11 21:21:11,3.6,No,No,1106.05
INV63854,C11177,Female,44,California,Home & Kitchen,Dinnerware Set,2,57.99,Credit Card,2024-12-12 09:15:26,3.8,No,No,115.98
INV50393,C10712,Female,46,Texas,Clothing,Jeans,1,56.94,Credit Card,2024-12-12 09:19:24,4.0,Yes,No,56.94
INV59815,C10013,Female,45,Washington,Sports & Outdoors,Dumbbell Set,1,48.9,Credit Card,2024-12-12 10:41:46,1.8,No,No,48.9
INV63811,C10423,Female,19,California,Electronics,Tablet,3,337.69,Credit Card,2024-12-12 10:52:53,4.7,No,Yes,1013.07
INV51050,C11039,Male,43,California,Electronics,Bluetooth Speaker,4,81.29,Debit Card,2024-12-12 10:58:34,4.9,No,No,325.16
INV61062,C10461,Female,18,Ohio,Electronics,Laptop,1,1059.54,Cash,2024-12-12 12:31:54,3.9,Yes,Yes,1059.54
INV64388,C11121,Male,27,Illinois,Clothing,Sneakers,4,84.72,Credit Card,2024-12-12 12:59:06,3.6,Yes,No,338.88
INV63308,C10691,Female,36,Ohio,Beauty & Personal Care,Skincare Kit,2,57.54,Credit Card,2024-12-12 13:24:49,3.7,No,Yes,115.08
INV60455,C10269,Male,49,New York,Beauty & Personal Care,Shampoo,1,11.79,Cash,2024-12-12 14:21:27,3.7,No,No,11.79
INV53503,C10666,Male,29,Florida,Home & Kitchen,Vacuum Cleaner,4,153.18,PayPal,2024-12-12 15:22:15,4.9,Yes,No,612.72
INV56288,C10117,Male,49,California,Clothing,Hoodie,2,46.26,Credit Card,2024-12-12 15:57:13,4.9,No,No,92.52
INV55844,C10191,Male,59,Illinois,Home & Kitchen,Toaster,2,33.98,PayPal,2024-12-12 18:09:23,4.5,No,No,67.96
INV58384,C10531,Female,21,Texas,Clothing,Socks,1,9.75,Credit Card,2024-12-12 18:15:56,1.8,No,No,9.75
INV57662,C10602,Female,75,Florida,Books,Self-Help Book,1,19.02,Credit Card,2024-12-12 18:52:54,2.6,No,No,19.02
INV60494,C10968,Male,35,Ohio,Beauty & Personal Care,Perfume,1,72.64,Credit Card,2024-12-12 19:21:26,3.9,No,No,72.64
INV55464,C10485,Female,30,Texas,Electronics,Smartphone,1,724.76,Debit Card,2024-12-12 19:23:07,3.0,Yes,Yes,724.76
INV52360,C10997,Male,45,Texas,Beauty & Personal Care,Moisturizer,1,27.09,Cash,2024-12-12 19:54:28,4.9,No,No,27.09
INV54839,C10265,Female,22,Florida,Electronics,Smartwatch,3,190.35,Debit Card,2024-12-12 20:41:21,2.6,No,No,571.05
INV57808,C10130,Female,30,Georgia,Electronics,Smartwatch,2,203.98,Credit Card,2024-12-12 21:37:48,4.7,Yes,Yes,407.96
INV51019,C10434,Male,39,Washington,Clothing,Hoodie,1,45.6,Cash,2024-12-13 09:11:18,1.0,No,No,45.6
INV51924,C11123,Female,52,Florida,Books,Cookbook,1,29.26,PayPal,2024-12-13 09:53:25,4.8,Yes,No,29.26
INV63181,C10088,Female,40,Massachusetts,Electronics,Tablet,2,325.38,Credit Card,2024-12-13 10:05:08,2.9,No,No,650.76
INV52880,C11161,Male,54,Florida,Sports & Outdoors,Yoga Mat,3,30.28,Cash,2024-12-13 10:42:51,2.9,Yes,No,90.84
INV54643,C10393,Female,39,Illinois,Beauty & Personal Care,Skincare Kit,1,61.4,Credit Card,2024-12-13 11:05:02,5.0,Yes,Yes,61.4
INV58544,C10077,Female,26,Texas,Beauty & Personal Care,Moisturizer,2,28.12,Debit Card,2024-12-13 11:44:53,4.8,Yes,Yes,56.24
INV50178,C10305,Non-Binary,42,California,Books,Cookbook,2,28.68,Debit Card,2024-12-13 11:59:42,3.6,No,No,57.36
INV59556,C10122,Non-Binary,46,Georgia,Sports & Outdoors,Dumbbell Set,1,50.09,Credit Card,2024-12-13 12:26:16,1.0,No,No,50.09
INV55519,C10988,Male,65,Ohio,Books,Self-Help Book,1,20.83,Credit Card,2024-12-13 12:31:04,3.8,No,No,20.83
INV55394,C10158,Non-Binary,22,California,Clothing,Hoodie,3,45.26,PayPal,2024-12-13 13:39:20,4.6,No,No,135.78
INV63792,C11165,Female,47,New York,Clothing,Socks,1,10.24,Credit Card,2024-12-13 13:48:57,4.8,No,No,10.24
INV57130,C10232,Female,52,California,Clothing,T-Shirt,2,25.62,Credit Card,2024-12-13 14:23:29,4.0,No,No,51.24
INV52206,C10745,Male,65,New York,Home & Kitchen,Dinnerware Set,3,58.73,PayPal,2024-12-13 14:33:14,2.9,No,No,176.19
INV63006,C11068,Female,48,Florida,Electronics,Headphones,3,148.47,Debit Card,2024-12-13 14:39:51,4.6,No,No,445.41
INV54825,C10847,Non-Binary,27,California,Sports & Outdoors,Camping Tent,1,147.01,Credit Card,2024-12-13 14:47:03,4.0,No,No,147.01
INV63804,C10334,Male,38,California,Beauty & Personal Care,Shampoo,2,11.75,Credit Card,2024-12-13 15:39:48,4.5,No,No,23.5
INV62428,C10223,Female,28,Texas,Electronics,Smartwatch,2,206.55,Credit Card,2024-12-13 16:45:55,3.8,No,No,413.1
INV61970,C10169,Male,27,California,Clothing,Jeans,3,52.41,Cash,2024-12-13 17:35:44,1.6,Yes,Yes,157.23
INV53415,C11141,Non-Binary,41,California,Books,Tech Guide,1,50.46,Credit Card,2024-12-13 17:41:36,4.7,No,No,50.46
INV53869,C10013,Female,45,Washington,Clothing,Jacket,1,124.45,Credit Card,2024-12-13 18:14:34,4.9,No,Yes,124.45
INV51325,C10422,Male,45,Washington,Electronics,Headphones,1,142.19,Credit Card,2024-12-13 18:25:10,1.8,No,No,142.19
INV61152,C11193,Female,19,Washington,Home & Kitchen,Dinnerware Set,1,61.78,Cash,2024-12-13 18:51:14,3.7,No,Yes,61.78
INV62724,C11163,Male,63,Texas,Home & Kitchen,Vacuum Cleaner,1,154.63,PayPal,2024-12-13 19:04:13,4.0,Yes,No,154.63
INV56860,C10144,Male,30,California,Books,Biography,3,23.57,Debit Card,2024-12-13 19:19:01,3.6,No,No,70.71
INV58156,C10724,Male,29,Florida,Home & Kitchen,Dinnerware Set,2,60.0,Credit Card,2024-12-13 19:20:38,4.9,Yes,Yes,120.0
INV51879,C10350,Female,45,Florida,Clothing,Jeans,1,55.37,Credit Card,2024-12-13 19:55:13,3.7,Yes,Yes,55.37
INV64483,C11046,Non-Binary,43,New York,Beauty & Personal Care,Moisturizer,2,27.44,PayPal,2024-12-13 21:05:27,4.9,Yes,No,54.88
INV60193,C11075,Male,20,New York,Clothing,Socks,5,9.68,Credit Card,2024-12-13 21:21:29,4.6,Yes,Yes,48.4
INV63359,C10426,Female,46,Texas,Beauty & Personal Care,Hair Dryer,1,45.71,Credit Card,2024-12-13 21:35:03,3.6,Yes,Yes,45.71
INV56515,C10256,Female,33,Florida,Clothing,Sneakers,1,88.81,Debit Card,2024-12-13 21:44:57,3.7,No,No,88.81
INV57283,C10593,Female,53,New York,Home & Kitchen,Coffee Maker,1,88.72,Credit Card,2024-12-13 21:51:20,4.8,No,No,88.72
INV50778,C10133,Male,19,Washington,Home & Kitchen,Coffee Maker,1,91.29,Credit Card,2024-12-14 09:21:39,2.7,No,No,91.29
INV56510,C10452,Female,18,Massachusetts,Sports & Outdoors,Running Shoes,1,97.93,Credit Card,2024-12-14 09:25:14,5.0,Yes,No,97.93
INV54213,C10281,Male,31,Illinois,Clothing,Sneakers,1,83.48,PayPal,2024-12-14 11:20:43,4.8,No,Yes,83.48
INV55503,C10196,Female,39,New York,Beauty & Personal Care,Lipstick,1,18.47,PayPal,2024-12-14 13:30:42,4.8,No,No,18.47
INV53877,C10304,Male,49,Illinois,Beauty & Personal Care,Hair Dryer,1,46.11,PayPal,2024-12-14 14:48:36,3.8,No,No,46.11
INV58619,C11010,Male,19,California,Clothing,Jeans,2,56.74,Debit Card,2024-12-14 15:45:01,4.8,No,Yes,113.48
INV51594,C10416,Male,46,Illinois,Home & Kitchen,Dinnerware Set,2,60.2,PayPal,2024-12-14 16:36:34,3.8,No,No,120.4
INV52783,C10335,Female,47,Texas,Books,Fiction Novel,1,14.41,Credit Card,2024-12-14 16:41:29,4.0,No,Yes,14.41
INV57719,C10478,Male,20,Washington,Home & Kitchen,Air Fryer,3,115.94,Credit Card,2024-12-14 17:20:20,3.8,No,No,347.82
